,0,1,2,3,4,5,6,7,8
[ 1 -1  0  1  1 -1 -1  0  0],-0.7331095043346941,-0.194946,0.053200000000000004,-0.37657050000000003,-0.37332150000000003,-0.8053236600000001,-0.6430013621011338,-0.08197378999999999,0.641082047381782
[ 0  0  0  0  0 -1  0  0  1],0.04828416249106673,0.021298836062448027,0.4006127331716302,1.6080399107747871,0.3071138344879726,-0.9946652602756286,0.0736885945507779,0.06767606163687763,-1.0009239036320392
[-1  0  0  0  1 -1  0  0  1],-0.2,0.022154000000000004,0.0017147500000000001,0.2961225887723518,-0.5362964527,-0.538001203,0.019000000000000003,0.004598327750000001,-0.6779936877000001
[-1  1  0  0  1 -1 -1  0  1],-0.18100000000000002,-0.49051,0.0,0.6878000000000001,-0.18100000000000002,-0.18100000000000002,-0.622459,0.0,-0.36100000000000004
[-1  1  0 -1  1 -1 -1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1 -1  0  0  1  0],-0.191002955,-0.079684155,0.002404336000000001,-1.1354725713839473,-0.639193195043611,0.22524689159150998,-0.1537709995,-0.9076111296279529,0.07017338800000002
[-1  0  1 -1 -1  0  0  1  0],-0.2,-0.19,-0.542,-0.542,-0.2,-0.1,-0.13707379000000003,-0.6878000000000001,-0.1
[-1 -1  1 -1 -1  1  0  1  0],-0.38,-0.76753,-0.38,-0.38,-0.38,-0.5059,-0.40951000000000004,-0.76753,1.0434062000000002
[-1 -1  1 -1 -1  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0  1  0  0  0 -1],-0.33846994498699706,1.6189001158203735,1.7411253623930278,1.8443615634057522,-0.3032851744407739,1.2122674262938822,1.602652948073767,1.4034897492975613,-0.28382739791047584
[-1  0  0 -1  1  0  1  0 -1],-0.25339422434873177,1.13383644248607,1.9999996244403866,-0.3244211963019687,-0.20185689227412873,0.6623942677074073,-0.17552646272035607,1.0497746003101462,-0.4288007639964903
[-1  0  0 -1  1  1  1 -1 -1],-0.4381306512966987,0.999990738612869,1.895330473394528,-0.8705254492297285,-0.5405504156934712,-0.35866158989662394,-0.9000687550220743,-0.6278980904919342,-0.6652840125461447
[-1  1 -1 -1  1  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  0  1  0  0 -1  0],-0.7916835699388051,-0.9937127079287297,-0.1,-0.165471469913225,-0.19098384450000003,-0.16096950955,-0.1482931,-0.7545901144167455,0.905885007457927
[ 1 -1  1  0  1  0 -1 -1  0],-0.2,-0.38,0.0,-0.19,0.0,-0.1,0.0,-0.2,0.542
[ 1 -1  1 -1  1  1 -1 -1  0],-0.9856766800000001,-0.6517000000000001,-0.45802000000000004,-0.4426300000000001,-0.6517000000000001,-0.73504,-0.6517000000000001,-0.41785210000000006,1.629395962229632
